ref,position,strand,diff,height,from,decide,comment
NC_009648.1,661393,+,10,15,tex_lcd_kf_01,n,
NC_009648.1,663774,-,976,977,tex_hcd_kf_09,y,
NC_009648.1,663774,-,780,783,tex_hcd_kf_10,,
NC_009648.1,663774,-,535,536,tex_lcd_kf_01,,
NC_009648.1,663774,-,415,416,tex_lcd_kf_02,,
NC_009648.1,663888,-,11,11,tex_hcd_kf_09,m,
NC_009648.1,663888,-,30,30,tex_lcd_kf_01,,
NC_009648.1,663888,-,24,24,tex_lcd_kf_02,,
NC_009648.1,666208,-,13,13,tex_lcd_kf_02,y,
NC_009648.1,666334,+,15,25,tex_hcd_kf_09,y,
NC_009648.1,667139,+,14,15,tex_hcd_kf_10,m,as
NC_009648.1,668498,-,20,20,tex_hcd_kf_10,y,
NC_009648.1,669817,-,10,10,tex_hcd_kf_10,n,
NC_009648.1,670260,-,15,15,tex_hcd_kf_10,n,
NC_009648.1,672060,+,29,29,tex_hcd_kf_09,y,
NC_009648.1,672060,+,65,65,tex_hcd_kf_10,,
NC_009648.1,672060,+,30,30,tex_lcd_kf_01,,
NC_009648.1,672060,+,26,26,tex_lcd_kf_02,,
NC_009648.1,672355,+,12,18,tex_hcd_kf_09,m,
NC_009648.1,672770,+,102,104,tex_hcd_kf_09,y,internal
NC_009648.1,672770,+,111,115,tex_hcd_kf_10,,
NC_009648.1,672770,+,64,67,tex_lcd_kf_01,,
NC_009648.1,672770,+,80,81,tex_lcd_kf_02,,
NC_009648.1,673371,-,48,48,tex_hcd_kf_09,y,internal
NC_009648.1,673371,-,48,49,tex_hcd_kf_10,,
NC_009648.1,673371,-,42,42,tex_lcd_kf_01,,
NC_009648.1,673371,-,30,30,tex_lcd_kf_02,,
NC_009648.1,673498,+,10,12,tex_lcd_kf_01,n,
NC_009648.1,676260,-,11,11,tex_lcd_kf_01,n,
NC_009648.1,678589,+,10,10,tex_hcd_kf_09,y,as
NC_009648.1,678589,+,15,15,tex_hcd_kf_10,,
NC_009648.1,678589,+,23,23,tex_lcd_kf_01,,
NC_009648.1,678589,+,20,20,tex_lcd_kf_02,,
NC_009648.1,679202,-,47,49,tex_hcd_kf_09,y,
NC_009648.1,679202,-,46,47,tex_hcd_kf_10,,
NC_009648.1,679202,-,22,23,tex_lcd_kf_01,,
NC_009648.1,679202,-,38,44,tex_lcd_kf_02,,
NC_009648.1,681551,-,13,13,tex_hcd_kf_09,y,
NC_009648.1,681551,-,17,17,tex_hcd_kf_10,,
NC_009648.1,681551,-,64,66,tex_lcd_kf_01,,
NC_009648.1,681551,-,76,82,tex_lcd_kf_02,,
NC_009648.1,689887,-,39,41,tex_hcd_kf_09,y,
NC_009648.1,689887,-,34,37,tex_hcd_kf_10,,
NC_009648.1,689887,-,116,117,tex_lcd_kf_01,,
NC_009648.1,689887,-,192,193,tex_lcd_kf_02,,
NC_009648.1,689911,+,17,20,tex_lcd_kf_01,y,
NC_009648.1,689911,+,27,30,tex_lcd_kf_02,,
NC_009648.1,692325,-,87,87,tex_lcd_kf_01,y,
NC_009648.1,692325,-,86,86,tex_lcd_kf_02,,
NC_009648.1,692428,+,56,56,tex_lcd_kf_02,y,
NC_009648.1,692429,+,38,39,tex_lcd_kf_01,,
NC_009648.1,694923,-,23,23,tex_hcd_kf_09,y,as
NC_009648.1,694923,-,21,21,tex_hcd_kf_10,,
NC_009648.1,694923,-,18,18,tex_lcd_kf_01,,
NC_009648.1,694923,-,19,19,tex_lcd_kf_02,,
NC_009648.1,696834,-,12,12,tex_lcd_kf_01,n,
NC_009648.1,697348,+,34,34,tex_hcd_kf_09,y,sRNA
NC_009648.1,697348,+,49,49,tex_hcd_kf_10,,
NC_009648.1,697482,+,69,73,tex_hcd_kf_09,y,sRNA
NC_009648.1,697482,+,135,135,tex_hcd_kf_10,,
NC_009648.1,697626,+,65,66,tex_hcd_kf_09,y,sRNA
NC_009648.1,697626,+,134,134,tex_hcd_kf_10,,
NC_009648.1,697626,+,11,13,tex_lcd_kf_02,,
NC_009648.1,697914,+,63,63,tex_hcd_kf_09,y,sRNA
NC_009648.1,697914,+,144,145,tex_hcd_kf_10,,
NC_009648.1,698539,+,87,89,tex_hcd_kf_09,y,
NC_009648.1,698539,+,101,102,tex_hcd_kf_10,,
NC_009648.1,701207,-,21,21,tex_lcd_kf_02,y,internal
NC_009648.1,702605,-,18,19,tex_hcd_kf_10,y,
NC_009648.1,711250,+,14,15,tex_lcd_kf_01,n,
NC_009648.1,715045,-,10,10,tex_hcd_kf_09,y,
NC_009648.1,716155,-,33,33,tex_hcd_kf_09,y,
NC_009648.1,716155,-,38,38,tex_hcd_kf_10,,
NC_009648.1,716155,-,15,15,tex_lcd_kf_02,,
NC_009648.1,717014,+,10,11,tex_lcd_kf_01,n,
NC_009648.1,718188,+,19,19,tex_lcd_kf_02,n,
NC_009648.1,719504,-,14,14,tex_lcd_kf_01,n,
NC_009648.1,719504,-,15,15,tex_lcd_kf_02,,
NC_009648.1,720336,+,13,26,tex_lcd_kf_01,y,
NC_009648.1,720336,+,12,16,tex_lcd_kf_02,,
NC_009648.1,723229,-,26,26,tex_hcd_kf_09,y,as
NC_009648.1,723229,-,16,16,tex_hcd_kf_10,,
NC_009648.1,723229,-,12,12,tex_lcd_kf_01,,
NC_009648.1,723229,-,14,14,tex_lcd_kf_02,,
NC_009648.1,732651,-,14,14,tex_hcd_kf_09,y,internal?
NC_009648.1,732651,-,16,18,tex_hcd_kf_10,,
NC_009648.1,732651,-,15,15,tex_lcd_kf_02,,
NC_009648.1,733154,-,28,30,tex_lcd_kf_01,y,
NC_009648.1,733154,-,17,19,tex_lcd_kf_02,,
NC_009648.1,733188,+,12,12,tex_hcd_kf_10,y,
NC_009648.1,735279,+,25,25,tex_hcd_kf_09,m,as
NC_009648.1,735279,+,16,17,tex_hcd_kf_10,,
NC_009648.1,735279,+,16,16,tex_lcd_kf_01,,
NC_009648.1,735279,+,18,18,tex_lcd_kf_02,,
NC_009648.1,735817,+,27,27,tex_hcd_kf_09,m,as
NC_009648.1,735817,+,26,26,tex_hcd_kf_10,,
NC_009648.1,735817,+,17,17,tex_lcd_kf_01,,
NC_009648.1,735817,+,20,20,tex_lcd_kf_02,,
NC_009648.1,737531,+,15,17,tex_hcd_kf_10,m,as
NC_009648.1,737531,+,10,15,tex_lcd_kf_02,,
NC_009648.1,738094,+,11,11,tex_hcd_kf_09,y,as
NC_009648.1,738094,+,19,19,tex_hcd_kf_10,,
NC_009648.1,738094,+,23,23,tex_lcd_kf_01,,
NC_009648.1,738094,+,15,15,tex_lcd_kf_02,,
NC_009648.1,738211,+,19,23,tex_lcd_kf_01,n,
NC_009648.1,738308,+,458,458,tex_hcd_kf_09,y,sRNA
NC_009648.1,738308,+,530,536,tex_hcd_kf_10,,
NC_009648.1,738308,+,1075,1079,tex_lcd_kf_01,,
NC_009648.1,738308,+,1283,1284,tex_lcd_kf_02,,
NC_009648.1,738534,+,616,635,tex_hcd_kf_09,y,
NC_009648.1,738534,+,538,557,tex_hcd_kf_10,,
NC_009648.1,738534,+,241,266,tex_lcd_kf_01,,
NC_009648.1,738534,+,286,305,tex_lcd_kf_02,,
NC_009648.1,738574,+,93,778,tex_hcd_kf_09,n,
NC_009648.1,738574,+,119,405,tex_lcd_kf_01,,
NC_009648.1,738574,+,191,504,tex_lcd_kf_02,,
NC_009648.1,738584,-,23,23,tex_hcd_kf_09,y,sRNA
NC_009648.1,738584,-,40,40,tex_hcd_kf_10,,
NC_009648.1,738584,-,15,15,tex_lcd_kf_01,,
NC_009648.1,738584,-,10,11,tex_lcd_kf_02,,
NC_009648.1,738936,+,23,72,tex_hcd_kf_09,n,
NC_009648.1,738936,+,21,58,tex_hcd_kf_10,n,
NC_009648.1,739004,+,17,99,tex_hcd_kf_09,n,
NC_009648.1,739004,+,37,106,tex_hcd_kf_10,n,
NC_009648.1,739004,+,11,23,tex_lcd_kf_01,n,
NC_009648.1,739026,+,9,88,tex_hcd_kf_09,n,
NC_009648.1,739026,+,16,105,tex_hcd_kf_10,n,
NC_009648.1,741447,-,37,38,tex_hcd_kf_10,y,
NC_009648.1,741451,-,20,21,tex_hcd_kf_09,,
NC_009648.1,741451,-,25,29,tex_lcd_kf_01,,
NC_009648.1,741451,-,18,20,tex_lcd_kf_02,,
NC_009648.1,741653,+,10,10,tex_lcd_kf_02,n,
NC_009648.1,742088,-,18,18,tex_hcd_kf_09,y,
NC_009648.1,742088,-,14,15,tex_hcd_kf_10,,
NC_009648.1,742088,-,34,34,tex_lcd_kf_02,,
NC_009648.1,742088,-,29,31,tex_lcd_kf_01,,
NC_009648.1,743026,-,90,90,tex_hcd_kf_09,y,
NC_009648.1,743026,-,130,131,tex_hcd_kf_10,,
NC_009648.1,743026,-,171,171,tex_lcd_kf_01,,
NC_009648.1,743026,-,161,161,tex_lcd_kf_02,,
NC_009648.1,743661,+,31,31,tex_hcd_kf_09,y,as
NC_009648.1,743661,+,37,37,tex_hcd_kf_10,,
NC_009648.1,743661,+,20,20,tex_lcd_kf_01,,
NC_009648.1,743661,+,28,28,tex_lcd_kf_02,,
NC_009648.1,744514,-,17,20,tex_hcd_kf_09,y,
NC_009648.1,744615,+,78,78,tex_hcd_kf_09,y,
NC_009648.1,744615,+,82,82,tex_hcd_kf_10,,
NC_009648.1,744615,+,159,160,tex_lcd_kf_01,,
NC_009648.1,744615,+,152,152,tex_lcd_kf_02,,
NC_009648.1,744713,+,19,31,tex_hcd_kf_10,y,2nd start
NC_009648.1,744713,+,100,104,tex_lcd_kf_01,,
NC_009648.1,744713,+,84,91,tex_lcd_kf_02,,
NC_009648.1,744835,-,29,29,tex_hcd_kf_09,y,2nd start?
NC_009648.1,744835,-,21,22,tex_lcd_kf_01,,
NC_009648.1,744835,-,22,25,tex_lcd_kf_02,,
NC_009648.1,744839,-,24,24,tex_hcd_kf_10,n,
NC_009648.1,745469,+,16899,16904,tex_hcd_kf_09,y,
NC_009648.1,745469,+,15223,15226,tex_hcd_kf_10,,
NC_009648.1,745469,+,22906,22920,tex_lcd_kf_01,,
NC_009648.1,745469,+,27551,27558,tex_lcd_kf_02,,
NC_009648.1,746200,-,89,89,tex_hcd_kf_09,y,
NC_009648.1,746200,-,104,104,tex_hcd_kf_10,,
NC_009648.1,746200,-,157,157,tex_lcd_kf_01,,
NC_009648.1,746200,-,180,180,tex_lcd_kf_02,,
NC_009648.1,746713,+,17,18,tex_lcd_kf_02,m,internal
NC_009648.1,747104,+,34,34,tex_hcd_kf_09,y,
NC_009648.1,747104,+,58,59,tex_hcd_kf_10,,
NC_009648.1,747104,+,40,42,tex_lcd_kf_01,,
NC_009648.1,747104,+,29,31,tex_lcd_kf_02,,
NC_009648.1,747131,+,30,65,tex_hcd_kf_09,n,
NC_009648.1,747131,+,48,107,tex_hcd_kf_10,,
NC_009648.1,747131,+,36,78,tex_lcd_kf_01,,
NC_009648.1,747131,+,45,76,tex_lcd_kf_02,,
NC_009648.1,747237,+,15,18,tex_hcd_kf_10,n,
NC_009648.1,747260,+,32,48,tex_hcd_kf_09,y,2nd start
NC_009648.1,747260,+,38,57,tex_hcd_kf_10,,
NC_009648.1,747260,+,58,63,tex_lcd_kf_01,,
NC_009648.1,747260,+,76,86,tex_lcd_kf_02,,
NC_009648.1,748119,+,10,11,tex_hcd_kf_09,n,
NC_009648.1,748740,-,213,215,tex_hcd_kf_09,y,
NC_009648.1,748740,-,179,180,tex_hcd_kf_10,,
NC_009648.1,748740,-,936,938,tex_lcd_kf_01,,
NC_009648.1,748740,-,915,916,tex_lcd_kf_02,,
NC_009648.1,749818,-,32,32,tex_hcd_kf_09,y,
NC_009648.1,749818,-,43,43,tex_hcd_kf_10,,
NC_009648.1,749818,-,13,14,tex_lcd_kf_02,,
NC_009648.1,750601,-,81,81,tex_hcd_kf_09,y,
NC_009648.1,750601,-,108,108,tex_hcd_kf_10,,
NC_009648.1,750601,-,159,159,tex_lcd_kf_01,,
NC_009648.1,750601,-,171,171,tex_lcd_kf_02,,
NC_009648.1,750878,-,481,490,tex_hcd_kf_09,y,internal
NC_009648.1,750878,-,553,558,tex_hcd_kf_10,,
NC_009648.1,750878,-,365,372,tex_lcd_kf_01,,
NC_009648.1,750878,-,374,388,tex_lcd_kf_02,,
NC_009648.1,750996,-,30,297,tex_hcd_kf_09,n,
NC_009648.1,751002,-,71,72,tex_hcd_kf_10,y,
NC_009648.1,751004,-,270,270,tex_hcd_kf_09,,
NC_009648.1,751004,-,189,194,tex_lcd_kf_01,,
NC_009648.1,751004,-,236,239,tex_lcd_kf_02,,
NC_009648.1,752287,-,66,76,tex_hcd_kf_09,y,
NC_009648.1,752287,-,91,96,tex_hcd_kf_10,,
NC_009648.1,752287,-,192,199,tex_lcd_kf_02,,
NC_009648.1,752287,-,146,150,tex_lcd_kf_01,,
NC_009648.1,752305,+,52,52,tex_hcd_kf_10,y,
NC_009648.1,752305,+,55,55,tex_hcd_kf_09,,
NC_009648.1,752305,+,37,37,tex_lcd_kf_01,,
NC_009648.1,752305,+,38,38,tex_lcd_kf_02,,
NC_009648.1,753648,-,20,177,tex_hcd_kf_10,n,
NC_009648.1,753648,-,25,116,tex_lcd_kf_01,,
NC_009648.1,753648,-,22,139,tex_lcd_kf_02,,
NC_009648.1,753667,-,25,125,tex_hcd_kf_09,n,
NC_009648.1,753668,-,25,158,tex_hcd_kf_10,n,
NC_009648.1,753679,-,91,100,tex_hcd_kf_09,y,
NC_009648.1,753679,-,122,133,tex_hcd_kf_10,,
NC_009648.1,753679,-,69,81,tex_lcd_kf_01,,
NC_009648.1,753679,-,93,99,tex_lcd_kf_02,,
NC_009648.1,756186,+,38,38,tex_hcd_kf_09,y,as
NC_009648.1,756186,+,36,36,tex_hcd_kf_10,,
NC_009648.1,756186,+,17,18,tex_lcd_kf_01,,
NC_009648.1,756186,+,20,22,tex_lcd_kf_02,,
NC_009648.1,756302,+,27,27,tex_hcd_kf_09,y,as
NC_009648.1,756302,+,35,37,tex_hcd_kf_10,,
NC_009648.1,756302,+,41,41,tex_lcd_kf_01,,
NC_009648.1,756302,+,33,33,tex_lcd_kf_02,,
NC_009648.1,756588,+,13,15,tex_hcd_kf_10,n,
NC_009648.1,757417,-,90,142,tex_hcd_kf_09,y,
NC_009648.1,757417,-,118,179,tex_hcd_kf_10,,
NC_009648.1,757417,-,263,424,tex_lcd_kf_01,,
NC_009648.1,757417,-,318,531,tex_lcd_kf_02,,
NC_009648.1,757482,-,50,50,tex_hcd_kf_09,y,2nd start
NC_009648.1,757482,-,59,60,tex_hcd_kf_10,,
NC_009648.1,757482,-,151,158,tex_lcd_kf_01,,
NC_009648.1,757482,-,204,210,tex_lcd_kf_02,,
NC_009648.1,757567,-,88,88,tex_hcd_kf_09,y,sRNA?
NC_009648.1,757567,-,119,120,tex_hcd_kf_10,,
NC_009648.1,757567,-,692,693,tex_lcd_kf_01,,
NC_009648.1,757567,-,894,894,tex_lcd_kf_02,,
NC_009648.1,758258,-,13,15,tex_hcd_kf_10,y,
NC_009648.1,758258,-,24,25,tex_lcd_kf_01,,
NC_009648.1,758258,-,12,13,tex_lcd_kf_02,,
NC_009648.1,760715,-,35,41,tex_hcd_kf_09,y,
NC_009648.1,760715,-,47,53,tex_hcd_kf_10,,
NC_009648.1,760716,-,48,59,tex_lcd_kf_01,,
NC_009648.1,760716,-,56,71,tex_lcd_kf_02,,
NC_009648.1,761184,-,12,31,tex_hcd_kf_09,n,
NC_009648.1,762234,-,13,15,tex_hcd_kf_09,m,
NC_009648.1,762778,+,12,12,tex_lcd_kf_01,n,
NC_009648.1,763228,-,101,103,tex_hcd_kf_09,y,
NC_009648.1,763228,-,130,130,tex_hcd_kf_10,,
NC_009648.1,763228,-,353,353,tex_lcd_kf_01,,
NC_009648.1,763228,-,374,375,tex_lcd_kf_02,,
NC_009648.1,763364,+,65,65,tex_hcd_kf_09,y,
NC_009648.1,763364,+,76,86,tex_hcd_kf_10,,
NC_009648.1,763364,+,12,18,tex_lcd_kf_01,,
NC_009648.1,764121,-,14,14,tex_hcd_kf_09,m,3'
NC_009648.1,764121,-,17,18,tex_hcd_kf_10,,
NC_009648.1,765286,-,10,10,tex_hcd_kf_09,n,
NC_009648.1,766553,+,12,14,tex_lcd_kf_02,n,
NC_009648.1,769205,-,17,29,tex_hcd_kf_09,y,
NC_009648.1,769205,-,20,26,tex_hcd_kf_10,,
NC_009648.1,769205,-,32,34,tex_lcd_kf_01,,
NC_009648.1,769205,-,40,44,tex_lcd_kf_02,,
NC_009648.1,770127,-,61,81,tex_hcd_kf_09,y,sRNA
NC_009648.1,770127,-,88,92,tex_hcd_kf_10,,
NC_009648.1,770132,+,36,36,tex_hcd_kf_09,y,as
NC_009648.1,770132,+,52,52,tex_hcd_kf_10,,
NC_009648.1,770132,+,30,31,tex_lcd_kf_01,,
NC_009648.1,770132,+,20,20,tex_lcd_kf_02,,
NC_009648.1,771132,-,55,57,tex_hcd_kf_09,y,
NC_009648.1,771132,-,40,44,tex_hcd_kf_10,,
NC_009648.1,771132,-,16,16,tex_lcd_kf_02,,
NC_009648.1,773103,-,24,34,tex_hcd_kf_09,y,
NC_009648.1,773103,-,30,34,tex_hcd_kf_10,,
NC_009648.1,773103,-,22,26,tex_lcd_kf_02,,
NC_009648.1,773706,+,14,14,tex_hcd_kf_10,n,
NC_009648.1,773706,+,10,10,tex_lcd_kf_02,,
NC_009648.1,774094,-,25,67,tex_hcd_kf_09,y,
NC_009648.1,774094,-,40,60,tex_hcd_kf_10,,
NC_009648.1,774094,-,25,44,tex_lcd_kf_02,,
NC_009648.1,774126,-,13,33,tex_hcd_kf_09,n,
NC_009648.1,774915,-,14,17,tex_hcd_kf_09,n,
NC_009648.1,775304,+,18,18,tex_lcd_kf_01,n,
NC_009648.1,775562,-,10,18,tex_hcd_kf_09,n,
NC_009648.1,775562,-,13,19,tex_hcd_kf_10,,
NC_009648.1,775562,-,16,31,tex_lcd_kf_01,,
NC_009648.1,775646,-,28,51,tex_hcd_kf_10,n,
NC_009648.1,775646,-,31,68,tex_lcd_kf_01,,
NC_009648.1,775646,-,21,58,tex_lcd_kf_02,,
NC_009648.1,775686,-,36,39,tex_hcd_kf_09,y,
NC_009648.1,775686,-,22,27,tex_lcd_kf_01,,
NC_009648.1,775686,-,23,31,tex_lcd_kf_02,,
NC_009648.1,775852,-,19,33,tex_hcd_kf_10,y,sRNA?
NC_009648.1,775852,-,20,37,tex_lcd_kf_01,,
NC_009648.1,775852,-,30,46,tex_lcd_kf_02,,
NC_009648.1,776330,+,16,18,tex_hcd_kf_10,n,
NC_009648.1,777245,-,247,247,tex_hcd_kf_09,y,
NC_009648.1,777245,-,364,365,tex_hcd_kf_10,,
NC_009648.1,777245,-,859,859,tex_lcd_kf_01,,
NC_009648.1,777245,-,826,826,tex_lcd_kf_02,,
NC_009648.1,777332,+,10,18,tex_hcd_kf_09,y,
NC_009648.1,777332,+,25,33,tex_hcd_kf_10,,
NC_009648.1,777332,+,66,72,tex_lcd_kf_01,,
NC_009648.1,777332,+,62,66,tex_lcd_kf_02,,
NC_009648.1,778468,+,19,21,tex_hcd_kf_10,n,
NC_009648.1,778724,-,34,37,tex_hcd_kf_09,y,
NC_009648.1,778724,-,31,35,tex_hcd_kf_10,,
NC_009648.1,778724,-,64,71,tex_lcd_kf_01,,
NC_009648.1,778724,-,87,97,tex_lcd_kf_02,,
NC_009648.1,778874,-,37,56,tex_hcd_kf_09,y,
NC_009648.1,778874,-,39,67,tex_hcd_kf_10,,
NC_009648.1,778874,-,81,114,tex_lcd_kf_01,,
NC_009648.1,778874,-,97,122,tex_lcd_kf_02,,
NC_009648.1,778919,-,9,33,tex_hcd_kf_09,n,
NC_009648.1,778919,-,18,43,tex_hcd_kf_10,,
NC_009648.1,778996,-,77,103,tex_hcd_kf_09,y,
NC_009648.1,778996,-,167,221,tex_hcd_kf_10,,
NC_009648.1,778996,-,106,185,tex_lcd_kf_01,,
NC_009648.1,778996,-,185,278,tex_lcd_kf_02,,
NC_009648.1,779014,-,17,56,tex_hcd_kf_10,n,
NC_009648.1,779014,-,15,96,tex_lcd_kf_02,,
NC_009648.1,779063,-,16,110,tex_hcd_kf_10,n,
NC_009648.1,779063,-,20,199,tex_lcd_kf_01,,
NC_009648.1,779063,-,27,203,tex_lcd_kf_02,,
NC_009648.1,779096,-,28,62,tex_hcd_kf_09,y,
NC_009648.1,779096,-,44,88,tex_hcd_kf_10,,
NC_009648.1,779096,-,104,176,tex_lcd_kf_01,,
NC_009648.1,779096,-,120,187,tex_lcd_kf_02,,
NC_009648.1,779174,-,12,93,tex_hcd_kf_09,n,
NC_009648.1,779174,-,20,166,tex_hcd_kf_10,,
NC_009648.1,779207,-,22,109,tex_hcd_kf_09,y,
NC_009648.1,779207,-,38,181,tex_hcd_kf_10,,
NC_009648.1,779207,-,112,365,tex_lcd_kf_01,,
NC_009648.1,779207,-,117,327,tex_lcd_kf_02,,
NC_009648.1,779224,-,51,158,tex_hcd_kf_10,n,
NC_009648.1,779228,-,40,280,tex_lcd_kf_01,n,
NC_009648.1,779228,-,53,236,tex_lcd_kf_02,,
NC_009648.1,779295,-,14,97,tex_hcd_kf_09,n,
NC_009648.1,779295,-,30,315,tex_lcd_kf_02,,
NC_009648.1,779313,-,34,83,tex_hcd_kf_09,y,
NC_009648.1,779313,-,112,188,tex_hcd_kf_10,,
NC_009648.1,779313,-,115,301,tex_lcd_kf_01,,
NC_009648.1,779313,-,137,276,tex_lcd_kf_02,,
NC_009648.1,779398,-,101,745,tex_hcd_kf_09,n,
NC_009648.1,779398,-,265,1676,tex_hcd_kf_10,,
NC_009648.1,779432,-,637,637,tex_hcd_kf_09,y,
NC_009648.1,779432,-,1396,1396,tex_hcd_kf_10,,
NC_009648.1,779432,-,5948,5948,tex_lcd_kf_01,,
NC_009648.1,779432,-,6626,6626,tex_lcd_kf_02,,
NC_009648.1,779562,+,29,29,tex_hcd_kf_10,n,
NC_009648.1,780415,+,29,30,tex_hcd_kf_09,y,as
NC_009648.1,780415,+,22,24,tex_hcd_kf_10,,
NC_009648.1,781371,-,106,106,tex_hcd_kf_09,y,
NC_009648.1,781371,-,106,106,tex_hcd_kf_10,,
NC_009648.1,781371,-,96,96,tex_lcd_kf_01,,
NC_009648.1,781371,-,77,77,tex_lcd_kf_02,,
NC_009648.1,781481,+,11,11,tex_lcd_kf_02,n,
NC_009648.1,781761,-,17,22,tex_hcd_kf_09,y,internal
NC_009648.1,781761,-,20,22,tex_hcd_kf_10,,
NC_009648.1,781761,-,39,39,tex_lcd_kf_01,,
NC_009648.1,781761,-,42,45,tex_lcd_kf_02,,
NC_009648.1,782306,-,11,53,tex_lcd_kf_02,n,
NC_009648.1,782354,-,24,25,tex_hcd_kf_10,y,
NC_009648.1,782358,-,34,34,tex_lcd_kf_01,,
NC_009648.1,782358,-,38,40,tex_lcd_kf_02,,
NC_009648.1,783941,-,196,198,tex_hcd_kf_09,y,
NC_009648.1,783941,-,181,184,tex_hcd_kf_10,,
NC_009648.1,783941,-,330,331,tex_lcd_kf_01,,
NC_009648.1,783941,-,356,361,tex_lcd_kf_02,,
NC_009648.1,784083,-,15,16,tex_hcd_kf_09,m,
NC_009648.1,784083,-,28,29,tex_lcd_kf_01,,
NC_009648.1,784083,-,24,26,tex_lcd_kf_02,,
NC_009648.1,784162,-,17,19,tex_hcd_kf_09,m,
NC_009648.1,784162,-,12,15,tex_hcd_kf_10,,
NC_009648.1,785343,-,29,33,tex_hcd_kf_09,y,internal
NC_009648.1,785343,-,38,47,tex_hcd_kf_10,,
NC_009648.1,785343,-,34,36,tex_lcd_kf_01,,
NC_009648.1,785343,-,38,40,tex_lcd_kf_02,,
NC_009648.1,785424,-,98,104,tex_hcd_kf_09,n,
NC_009648.1,785424,-,121,126,tex_hcd_kf_10,,
NC_009648.1,785425,+,26,26,tex_hcd_kf_10,y,
NC_009648.1,785425,+,28,28,tex_lcd_kf_01,,
NC_009648.1,785426,-,202,209,tex_lcd_kf_01,y,internal
NC_009648.1,785426,+,29,29,tex_lcd_kf_02,n,
NC_009648.1,785426,-,207,213,tex_lcd_kf_02,,
NC_009648.1,785495,+,17,29,tex_hcd_kf_09,n,
NC_009648.1,785495,+,21,49,tex_hcd_kf_10,,
NC_009648.1,785495,+,13,41,tex_lcd_kf_01,,
NC_009648.1,785795,-,38,45,tex_hcd_kf_09,y,
NC_009648.1,785795,-,36,52,tex_hcd_kf_10,,
NC_009648.1,785795,-,48,56,tex_lcd_kf_01,,
NC_009648.1,785795,-,44,56,tex_lcd_kf_02,,
NC_009648.1,785974,+,44,45,tex_hcd_kf_09,y,
NC_009648.1,785974,+,34,34,tex_hcd_kf_10,,
NC_009648.1,785974,+,10,12,tex_lcd_kf_01,,
NC_009648.1,785974,+,29,29,tex_lcd_kf_02,,
NC_009648.1,788160,+,194,210,tex_hcd_kf_09,y,
NC_009648.1,788160,+,186,189,tex_hcd_kf_10,,
NC_009648.1,788160,+,689,700,tex_lcd_kf_01,,
NC_009648.1,788160,+,642,649,tex_lcd_kf_02,,
NC_009648.1,790187,+,66,67,tex_hcd_kf_09,y,
NC_009648.1,790187,+,57,57,tex_hcd_kf_10,,
NC_009648.1,791191,+,14,14,tex_hcd_kf_10,n,
NC_009648.1,792776,+,27,29,tex_hcd_kf_09,y,as
NC_009648.1,792776,+,30,30,tex_hcd_kf_10,,
NC_009648.1,792776,+,32,32,tex_lcd_kf_01,,
NC_009648.1,792776,+,31,31,tex_lcd_kf_02,,
NC_009648.1,792932,-,14,20,tex_lcd_kf_01,n,
NC_009648.1,793025,-,22,48,tex_lcd_kf_02,n,
NC_009648.1,793042,-,14,35,tex_hcd_kf_09,n,
NC_009648.1,793042,-,18,44,tex_hcd_kf_10,,
NC_009648.1,793042,-,19,37,tex_lcd_kf_01,,
NC_009648.1,793216,-,124,196,tex_hcd_kf_09,n,
NC_009648.1,793216,-,149,224,tex_hcd_kf_10,,
NC_009648.1,793216,-,224,240,tex_lcd_kf_01,,
NC_009648.1,793216,-,215,241,tex_lcd_kf_02,,
NC_009648.1,793222,-,83,84,tex_hcd_kf_09,y,
NC_009648.1,793222,-,89,96,tex_hcd_kf_10,,
NC_009648.1,793328,-,19,25,tex_hcd_kf_10,,
NC_009648.1,793328,-,56,60,tex_lcd_kf_01,n,
NC_009648.1,793328,-,54,57,tex_lcd_kf_02,,
NC_009648.1,793928,+,11,11,tex_hcd_kf_09,n,
NC_009648.1,794023,-,113,114,tex_hcd_kf_09,y,
NC_009648.1,794023,-,108,108,tex_hcd_kf_10,,
NC_009648.1,794023,-,237,239,tex_lcd_kf_01,,
NC_009648.1,794023,-,221,223,tex_lcd_kf_02,,
NC_009648.1,794463,-,111,112,tex_hcd_kf_09,y,
NC_009648.1,794463,-,183,183,tex_hcd_kf_10,,
NC_009648.1,794463,-,376,376,tex_lcd_kf_01,,
NC_009648.1,794466,-,407,410,tex_lcd_kf_02,n,
NC_009648.1,795350,-,44,53,tex_hcd_kf_09,y,
NC_009648.1,795350,-,47,54,tex_hcd_kf_10,,
NC_009648.1,795350,-,79,96,tex_lcd_kf_01,,
NC_009648.1,795350,-,71,83,tex_lcd_kf_02,,
NC_009648.1,795359,-,17,17,tex_lcd_kf_01,n,
NC_009648.1,795359,-,12,12,tex_lcd_kf_02,,
NC_009648.1,795360,+,27,30,tex_hcd_kf_09,y,2nd start?
NC_009648.1,795360,+,47,48,tex_lcd_kf_01,,
NC_009648.1,795360,+,60,61,tex_lcd_kf_02,,
NC_009648.1,795367,+,32,60,tex_hcd_kf_09,n,
NC_009648.1,795367,+,19,40,tex_hcd_kf_10,,
NC_009648.1,795367,+,67,112,tex_lcd_kf_01,,
